грей;115;57;4.74493212836;4.04305126783
чем;115;58;4.74493212836;4.06044301055
:;114;59;4.73619844839;4.07753744391
уже;112;60;4.7184988713;4.09434456222
мы;108;61;4.68213122712;4.11087386417
портрет;106;62;4.66343909411;4.12713438505
чтобы;103;63;4.63472898823;4.14313472639
жизнь;96;64;4.56434819147;4.15888308336
дориана;94;65;4.54329478227;4.1743872699
была;92;66;4.52178857705;4.18965474203
были;88;67;4.47733681448;4.20469261939
вот;88;68;4.47733681448;4.21950770518
нибудь;88;69;4.47733681448;4.2341065046
быть;86;70;4.45434729625;4.24849524205
ну;86;71;4.45434729625;4.26267987704
будет;85;72;4.44265125649;4.27666611902
ли;82;73;4.40671924726;4.29045944115
всегда;81;74;4.39444915467;4.3040650932
кто;80;75;4.38202663467;4.31748811354
этот;79;76;4.36944785247;4.33073334029
до;78;77;4.35670882669;4.34380542185
себя;78;78;4.35670882669;4.35670882669
теперь;78;79;4.35670882669;4.36944785247
больше;76;80;4.33073334029;4.38202663467
этого;76;81;4.33073334029;4.39444915467
никогда;75;82;4.31748811354;4.40671924726
ведь;74;83;4.3040650932;4.4188406078
может;74;84;4.3040650932;4.43081679884
во;73;85;4.29045944115;4.44265125649
даже;73;86;4.29045944115;4.45434729625
человек;72;87;4.27666611902;4.46590811865
леди;70;88;4.24849524205;4.47733681448
мой;69;89;4.2341065046;4.48863636973
ничего;69;90;4.2341065046;4.49980967033
сибила;69;91;4.2341065046;4.51085950652
со;67;92;4.20469261939;4.52178857705
который;66;93;4.18965474203;4.53259949315
холлуорд;66;94;4.18965474203;4.54329478227
глаза;64;95;4.15888308336;4.5538768916
этом;64;96;4.15888308336;4.56434819147
где;63;97;4.14313472639;4.5747109785
себе;63;98;4.14313472639;4.58496747867
время;62;99;4.12713438505;4.59511985013
мистер;62;100;4.12713438505;4.60517018599
своей;62;101;4.12713438505;4.61512051684
какой;61;102;4.11087386417;4.62497281328
ней;61;103;4.11087386417;4.63472898823
ни;61;104;4.11087386417;4.64439089914
сегодня;61;105;4.11087386417;4.65396035016
ним;60;106;4.09434456222;4.66343909411
потом;60;107;4.09434456222;4.67282883446
знаю;59;108;4.07753744391;4.68213122712
люди;59;109;4.07753744391;4.69134788223
можно;58;110;4.06044301055;4.70048036579
раз;58;111;4.06044301055;4.70953020131
есть;57;112;4.04305126783;4.7184988713
сейчас;56;113;4.02535169074;4.72738781871
нас;55;114;4.00733318523;4.73619844839
при;55;115;4.00733318523;4.74493212836
тем;55;116;4.00733318523;4.75359019111
тогда;55;117;4.00733318523;4.7621739348
которые;53;118;3.97029191355;4.77068462447
нее;52;119;3.95124371858;4.77912349311
того;52;120;3.95124371858;4.78749174278
них;51;121;3.93182563272;4.7957905456
перед;51;122;3.93182563272;4.80402104473
человека;51;123;3.93182563272;4.81218435537
надо;50;124;3.91202300543;4.82028156561
такой;50;125;3.91202300543;4.8283137373
вэйн;49;126;3.89182029811;4.83628190695
конечно;49;127;3.89182029811;4.84418708646
много;49;128;3.89182029811;4.85203026392
словно;47;129;3.85014760171;4.85981240436
тебе;47;130;3.85014760171;4.86753445046
тот;46;131;3.82864139649;4.8751973232
нам;45;132;3.80666248977;4.88280192259
нем;45;133;3.80666248977;4.89034912822
об;45;134;3.80666248977;4.89783979995
лицо;44;135;3.78418963392;4.90527477844
свою;44;136;3.78418963392;4.91265488574
слишком;44;137;3.78418963392;4.91998092583
почему;43;138;3.76120011569;4.92725368516
художник;43;139;3.76120011569;4.93447393313
людей;42;140;3.73766961828;4.94164242261
несколько;42;141;3.73766961828;4.94875989038
один;42;142;3.73766961828;4.9558270576
через;42;143;3.73766961828;4.96284463026
им;40;144;3.68887945411;4.96981329958
казалось;39;145;3.66356164613;4.97673374242
хочу;39;146;3.66356164613;4.98360662171
над;38;147;3.63758615973;4.99043258678
под;38;148;3.63758615973;4.99721227376
сам;38;149;3.63758615973;5.00394630595
спросил;38;150;3.63758615973;5.0106352941
вдруг;37;151;3.61091791264;5.01727983681
ей;37;152;3.61091791264;5.02388052085
лучше;37;153;3.61091791264;5.03043792139
могу;37;154;3.61091791264;5.03695260241
своего;37;155;3.61091791264;5.04342511692
дверь;36;156;3.58351893846;5.04985600725
после;36;157;3.58351893846;5.05624580535
совершенно;36;158;3.58351893846;5.06259503303
".;35;159;3.55534806149;5.06890420222
лет;35;160;3.55534806149;5.07517381523
собой;35;161;3.55534806149;5.08140436498
стал;35;162;3.55534806149;5.08759633523
;;34;163;3.52636052462;5.09375020081
алан;34;164;3.52636052462;5.09986642782
вами;34;165;3.52636052462;5.1059454739
говорить;34;166;3.52636052462;5.11198778836
между;34;167;3.52636052462;5.11799381242
наконец;34;168;3.52636052462;5.1239639794
потому;34;169;3.52636052462;5.12989871492
руки;34;170;3.52636052462;5.13579843705
снова;34;171;3.52636052462;5.1416635565
сэр;34;172;3.52636052462;5.14749447681
те;34;173;3.52636052462;5.1532915945
без;33;174;3.49650756147;5.15905529921
душу;33;175;3.49650756147;5.16478597392
женщины;33;176;3.49650756147;5.17048399504
лорда;33;177;3.49650756147;5.17614973257
тех;33;178;3.49650756147;5.18178355029
всех;32;179;3.4657359028;5.18738580584
джеймс;32;180;3.4657359028;5.19295685089
любовь;32;181;3.4657359028;5.19849703127
мной;32;182;3.4657359028;5.20400668708
слова;32;183;3.4657359028;5.20948615284
этой;32;184;3.4657359028;5.21493575761
кажется;31;185;3.43398720449;5.22035582508
нарборо;31;186;3.43398720449;5.22574667371
просто;31;187;3.43398720449;5.23110861685
эта;31;188;3.43398720449;5.23644196283
ах;30;189;3.40119738166;5.24174701506
вечер;30;190;3.40119738166;5.24702407216
видел;30;191;3.40119738166;5.25227342805
здесь;30;192;3.40119738166;5.25749537203
лишь;30;193;3.40119738166;5.2626901889
такое;30;194;3.40119738166;5.26785815906
более;29;195;3.36729582999;5.27299955856
воскликнул;29;196;3.36729582999;5.27811465923
какое;29;197;3.36729582999;5.28320372874
оно;29;198;3.36729582999;5.28826703069
правда;29;199;3.36729582999;5.29330482472
сказать;29;200;3.36729582999;5.29831736655
бэзила;28;201;3.33220451018;5.30330490806
минуту;28;202;3.33220451018;5.3082676974
нему;28;203;3.33220451018;5.31320597904
однако;28;204;3.33220451018;5.31811999384
пожалуй;28;205;3.33220451018;5.32300997914
своим;28;206;3.33220451018;5.32787616879
тебя;28;207;3.33220451018;5.33271879327
тоже;28;208;3.33220451018;5.3375380797
том;28;209;3.33220451018;5.34233425196
хорошо;28;210;3.33220451018;5.34710753072
хотел;28;211;3.33220451018;5.35185813348
этим;28;212;3.33220451018;5.35658627467
губы;27;213;3.295836866;5.36129216571
дориану;27;214;3.295836866;5.36597601502
которая;27;215;3.295836866;5.37063802813
любви;27;216;3.295836866;5.37527840768
почти;27;217;3.295836866;5.37989735354
тут;27;218;3.295836866;5.38449506279
эти;27;219;3.295836866;5.38907172982
дело;26;220;3.25809653802;5.39362754635
значит;26;221;3.25809653802;5.39816270152
разве;26;222;3.25809653802;5.40267738187
стоял;26;223;3.25809653802;5.40717177146
всего;25;224;3.21887582487;5.41164605186
всем;25;225;3.21887582487;5.4161004022
какие;25;226;3.21887582487;5.42053499927
которой;25;227;3.21887582487;5.42495001748
смотрел;25;228;3.21887582487;5.42934562895
совсем;25;229;3.21887582487;5.43372200355
там;25;230;3.21887582487;5.43807930892
чего;25;231;3.21887582487;5.44241771052
",;24;232;3.17805383035;5.44673737167
грея;24;233;3.17805383035;5.45103845357
друг;24;234;3.17805383035;5.45532111536
мог;24;235;3.17805383035;5.45958551414
моей;24;236;3.17805383035;5.46383180503
неужели;24;237;3.17805383035;5.46806014114
портрете;24;238;3.17805383035;5.47227067367
свете;24;239;3.17805383035;5.47646355193
сибиле;24;240;3.17805383035;5.48063892334
уж;24;241;3.17805383035;5.48479693349
хотя;24;242;3.17805383035;5.48893772616
будто;23;243;3.13549421593;5.49306144334
весь;23;244;3.13549421593;5.49716822529
впрочем;23;245;3.13549421593;5.50125821054
искусство;23;246;3.13549421593;5.50533153593
каждый;23;247;3.13549421593;5.50938833663
которого;23;248;3.13549421593;5.51342874616
красота;23;249;3.13549421593;5.51745289646
мысли;23;250;3.13549421593;5.52146091786
равно;23;251;3.13549421593;5.52545293913
возразил;22;252;3.09104245336;5.52942908751
вошел;22;253;3.09104245336;5.53338948873
времени;22;254;3.09104245336;5.53733426702
говорил;22;255;3.09104245336;5.54126354516
день;22;256;3.09104245336;5.54517744448
дома;22;257;3.09104245336;5.5490760849
кого;22;258;3.09104245336;5.55295958492
комнату;22;259;3.09104245336;5.5568280617
куда;22;260;3.09104245336;5.56068163102
кэмпбел;22;261;3.09104245336;5.56452040732
люблю;22;262;3.09104245336;5.56834450376
мать;22;263;3.09104245336;5.57215403218
отозвался;22;264;3.09104245336;5.57594910315
право;22;265;3.09104245336;5.57972982599
свое;22;266;3.09104245336;5.58349630878
ужасно;22;267;3.09104245336;5.5872486584
холлуорда;22;268;3.09104245336;5.59098698051
хотите;22;269;3.09104245336;5.5947113796
эту;22;270;3.09104245336;5.598421959
буду;21;271;3.04452243772;5.60211882088
вместе;21;272;3.04452243772;5.6058020663
гораздо;21;273;3.04452243772;5.60947179518
джим;21;274;3.04452243772;5.61312810639
должен;21;275;3.04452243772;5.61677109767
комнате;21;276;3.04452243772;5.62040086572
которых;21;277;3.04452243772;5.62401750619
миссис;21;278;3.04452243772;5.62762111369
наверное;21;279;3.04452243772;5.63121178182
никто;21;280;3.04452243772;5.63478960317
руку;21;281;3.04452243772;5.63835466933
случае;21;282;3.04452243772;5.64190707094
художника;21;283;3.04452243772;5.64544689764
всю;20;284;2.99573227355;5.64897423816
глаз;20;285;2.99573227355;5.65248918027
говорят;20;286;2.99573227355;5.65599181082
головой;20;287;2.99573227355;5.65948221576
женщина;20;288;2.99573227355;5.66296048014
знал;20;289;2.99573227355;5.66642668811
искусства;20;290;2.99573227355;5.66988092298
какая;20;291;2.99573227355;5.67332326717
котором;20;292;2.99573227355;5.67675380227
красоту;20;293;2.99573227355;5.68017260902
нужно;20;294;2.99573227355;5.68357976734
одно;20;295;2.99573227355;5.68697535634
посмотрел;20;296;2.99573227355;5.69035945432
свои;20;297;2.99573227355;5.6937321388
ваш;19;298;2.94443897917;5.69709348651
воскликнула;19;299;2.94443897917;5.70044357339
голову;19;300;2.94443897917;5.70378247466
души;19;301;2.94443897917;5.70711026475
знаете;19;302;2.94443897917;5.71042701737
лакей;19;303;2.94443897917;5.71373280551
мама;19;304;2.94443897917;5.71702770141
мир;19;305;2.94443897917;5.72031177661
можете;19;306;2.94443897917;5.72358510195
моя;19;307;2.94443897917;5.72684774759
непременно;19;308;2.94443897917;5.73009978297
одна;19;309;2.94443897917;5.7333412769
рад;19;310;2.94443897917;5.73657229748
раньше;19;311;2.94443897917;5.73979291218
свой;19;312;2.94443897917;5.74300318781
станет;19;313;2.94443897917;5.74620319054
стола;19;314;2.94443897917;5.74939298591
страсти;19;315;2.94443897917;5.75257263883
чувствовал;19;316;2.94443897917;5.75574221359
вопрос;18;317;2.8903717579;5.75890177388
всяком;18;318;2.8903717579;5.76205138278
вчера;18;319;2.8903717579;5.76519110278
глазами;18;320;2.8903717579;5.76832099579
девушка;18;321;2.8903717579;5.77144112313
делает;18;322;2.8903717579;5.77455154554
должны;18;323;2.8903717579;5.77765232322
дорогой;18;324;2.8903717579;5.78074351579
играть;18;325;2.8903717579;5.78382518233
изза;18;326;2.8903717579;5.78689738137
именно;18;327;2.8903717579;5.7899601709
какого;18;328;2.8903717579;5.79301360838
какую;18;329;2.8903717579;5.79605775077
которое;18;330;2.8903717579;5.79909265446
кроме;18;331;2.8903717579;5.80211837538
мальчик;18;332;2.8903717579;5.80513496892
минут;18;333;2.8903717579;5.80814248998
нею;18;334;2.8903717579;5.81114099298
рядом;18;335;2.8903717579;5.81413053183
самом;18;336;2.8903717579;5.81711115996
своих;18;337;2.8903717579;5.82008293035
сделать;18;338;2.8903717579;5.82304589548
смерти;18;339;2.8903717579;5.82600010738
улыбкой;18;340;2.8903717579;5.82894561761
часто;18;341;2.8903717579;5.83188247728
будете;17;342;2.83321334406;5.83481073706
встал;17;343;2.83321334406;5.83773044717
вышел;17;344;2.83321334406;5.84064165737
должно;17;345;2.83321334406;5.84354441703
думать;17;346;2.83321334406;5.84643877506
затем;17;347;2.83321334406;5.84932477995
знать;17;348;2.83321334406;5.85220247977
ибо;17;349;2.83321334406;5.8550719222
ко;17;350;2.83321334406;5.85793315448
лица;17;351;2.83321334406;5.86078622347
ответил;17;352;2.83321334406;5.8636311756
помню;17;353;2.83321334406;5.86646805693
пор;17;354;2.83321334406;5.86929691313
сибилы;17;355;2.83321334406;5.87211778948
стол;17;356;2.83321334406;5.87493073085
столь;17;357;2.83321334406;5.87773578178
страх;17;358;2.83321334406;5.8805329864
такие;17;359;2.83321334406;5.88332238849
той;17;360;2.83321334406;5.88610403145
чувства;17;361;2.83321334406;5.88887795833
этих;17;362;2.83321334406;5.89164421183
!..;16;363;2.77258872224;5.89440283426
вечером;16;364;2.77258872224;5.89715386764
вещи;16;365;2.77258872224;5.89989735358
вижу;16;366;2.77258872224;5.9026333334
глазах;16;367;2.77258872224;5.90536184805
глядя;16;368;2.77258872224;5.90808293817
довольно;16;369;2.77258872224;5.91079664404
долго;16;370;2.77258872224;5.91350300564
доме;16;371;2.77258872224;5.91620206261
другой;16;372;2.77258872224;5.91889385427
думал;16;373;2.77258872224;5.92157841964
душа;16;374;2.77258872224;5.92425579741
душе;16;375;2.77258872224;5.92692602597
жаль;16;376;2.77258872224;5.92958914339
которую;16;377;2.77258872224;5.93224518745
медленно;16;378;2.77258872224;5.93489419562
милый;16;379;2.77258872224;5.93753620508
мое;16;380;2.77258872224;5.94017125272
молодой;16;381;2.77258872224;5.94279937513
прекрасный;16;382;2.77258872224;5.94542060861
придется;16;383;2.77258872224;5.94803498918
саду;16;384;2.77258872224;5.95064255259
самого;16;385;2.77258872224;5.95324333429
самое;16;386;2.77258872224;5.95583736946
сибилу;16;387;2.77258872224;5.95842469303
сидел;16;388;2.77258872224;5.96100533962
следует;16;389;2.77258872224;5.96357934362
(;15;390;2.7080502011;5.96614673912
ваши;15;391;2.7080502011;5.96870755999
весьма;15;392;2.7080502011;5.97126183979
выражение;15;393;2.7080502011;5.97380961187
герцогиня;15;394;2.7080502011;5.9763509093
глава;15;395;2.7080502011;5.9788857649
голос;15;396;2.7080502011;5.98141421125
деле;15;397;2.7080502011;5.98393628069
иногда;15;398;2.7080502011;5.98645200528
каким;15;399;2.7080502011;5.98896141689
комнаты;15;400;2.7080502011;5.99146454711
либо;15;401;2.7080502011;5.99396142731
надеюсь;15;402;2.7080502011;5.99645208862
нашей;15;403;2.7080502011;5.99893656195
немного;15;404;2.7080502011;6.00141487796
первый;15;405;2.7080502011;6.00388706711
пока;15;406;2.7080502011;6.0063531596
про;15;407;2.7080502011;6.00881318544
пусть;15;408;2.7080502011;6.0112671744
разумеется;15;409;2.7080502011;6.01371515604
решил;15;410;2.7080502011;6.0161571597
руками;15;411;2.7080502011;6.0185932145
свет;15;412;2.7080502011;6.02102334935
среди;15;413;2.7080502011;6.02344759296
сцене;15;414;2.7080502011;6.02586597383
тому;15;415;2.7080502011;6.02827852023
туда;15;416;2.7080502011;6.03068526026
увидеть;15;417;2.7080502011;6.0330862218
этому;15;418;2.7080502011;6.03548143252
юноша;15;419;2.7080502011;6.03787091992
;14;420;2.63905732962;6.04025471128
;14;421;2.63905732962;6.04263283368
бывает;14;422;2.63905732962;6.04500531404
вашей;14;423;2.63905732962;6.04737217905
видно;14;424;2.63905732962;6.04973345523
вовсе;14;425;2.63905732962;6.05208916892
вполне;14;426;2.63905732962;6.05443934627
два;14;427;2.63905732962;6.05678401323
двери;14;428;2.63905732962;6.05912319558
делать;14;429;2.63905732962;6.06145691893
дни;14;430;2.63905732962;6.06378520869
домой;14;431;2.63905732962;6.0661080901
другим;14;432;2.63905732962;6.06842558824
других;14;433;2.63905732962;6.070737728
другого;14;434;2.63905732962;6.0730445341
ключ;14;435;2.63905732962;6.07534603109
могли;14;436;2.63905732962;6.07764224335
назад;14;437;2.63905732962;6.0799331951
нравится;14;438;2.63905732962;6.08221891038
портрета;14;439;2.63905732962;6.08449941308
пришел;14;440;2.63905732962;6.08677472691
против;14;441;2.63905732962;6.08904487545
своем;14;442;2.63905732962;6.09130988208
серьезно;14;443;2.63905732962;6.09356977005
сказала;14;444;2.63905732962;6.09582456243
слышал;14;445;2.63905732962;6.09807428217
стало;14;446;2.63905732962;6.10031895202
стоит;14;447;2.63905732962;6.10255859461
тайну;14;448;2.63905732962;6.10479323241
таким;14;449;2.63905732962;6.10702288774
узнать;14;450;2.63905732962;6.10924758276
человеку;14;451;2.63905732962;6.1114673395
будут;13;452;2.56494935746;6.11368217983
всетаки;13;453;2.56494935746;6.11589212548
говорите;13;454;2.56494935746;6.11809719804
джентльмен;13;455;2.56494935746;6.12029741895
дорианом;13;456;2.56494935746;6.12249280951
жить;13;457;2.56494935746;6.12468339089
заметил;13;458;2.56494935746;6.12686918411
имя;13;459;2.56494935746;6.12905021006
которым;13;460;2.56494935746;6.13122648948
крайней;13;461;2.56494935746;6.133398043
красоты;13;462;2.56494935746;6.13556489108
любить;13;463;2.56494935746;6.13772705409
мере;13;464;2.56494935746;6.13988455223
минуты;13;465;2.56494935746;6.14203740559
молодость;13;466;2.56494935746;6.14418563413
наши;13;467;2.56494935746;6.14632925767
одну;13;468;2.56494935746;6.14846829592
поздно;13;469;2.56494935746;6.15060276845
сами;13;470;2.56494935746;6.1527326947
своими;13;471;2.56494935746;6.15485809402
сердце;13;472;2.56494935746;6.15697898559
слуга;13;473;2.56494935746;6.15909538849
случилось;13;474;2.56494935746;6.1612073217
смотреть;13;475;2.56494935746;6.16331480403
стать;13;476;2.56494935746;6.16541785423
такого;13;477;2.56494935746;6.16751649089
театр;13;478;2.56494935746;6.16961073249
увидел;13;479;2.56494935746;6.17170059741
узнал;13;480;2.56494935746;6.1737861039
часов;13;481;2.56494935746;6.17586727011
чувство;13;482;2.56494935746;6.17794411405
боюсь;12;483;2.48490664979;6.18001665365
ваша;12;484;2.48490664979;6.18208490672
века;12;485;2.48490664979;6.18414889094
вздрогнул;12;486;2.48490664979;6.1862086239
вид;12;487;2.48490664979;6.18826412308
друга;12;488;2.48490664979;6.19031540585
женщин;12;489;2.48490664979;6.19236248947
клубе;12;490;2.48490664979;6.1944053911
краски;12;491;2.48490664979;6.19644412779
лице;12;492;2.48490664979;6.19847871649
лондоне;12;493;2.48490664979;6.20050917404
место;12;494;2.48490664979;6.20253551719
мимо;12;495;2.48490664979;6.20455776257
мира;12;496;2.48490664979;6.20657592672
мою;12;497;2.48490664979;6.2085900261
наше;12;498;2.48490664979;6.21060007702
нельзя;12;499;2.48490664979;6.21260609575
несомненно;12;500;2.48490664979;6.21460809842
обществе;12;501;2.48490664979;6.21660610108
одной;12;502;2.48490664979;6.21860011969
подошел;12;503;2.48490664979;6.2205901701
покачал;12;504;2.48490664979;6.22257626807
порой;12;505;2.48490664979;6.22455842928
правду;12;506;2.48490664979;6.22653666929
прелесть;12;507;2.48490664979;6.22851100359
пробормотал;12;508;2.48490664979;6.23048144758
самые;12;509;2.48490664979;6.23244801655
сих;12;510;2.48490664979;6.23441072572
следовало;12;511;2.48490664979;6.2363695902
сразу;12;512;2.48490664979;6.23832462504
стали;12;513;2.48490664979;6.24027584517
сын;12;514;2.48490664979;6.24222326546
таких;12;515;2.48490664979;6.24416690066
театре;12;516;2.48490664979;6.24610676548
тобой;12;517;2.48490664979;6.24804287451
три;12;518;2.48490664979;6.24997524226
хоть;12;519;2.48490664979;6.25190388317
цветок;12;520;2.48490664979;6.25382881158
человеком;12;521;2.48490664979;6.25575004175
англии;11;522;2.3978952728;6.25766758788
век;11;523;2.3978952728;6.25958146406
вернулся;11;524;2.3978952728;6.26149168432
вероятно;11;525;2.3978952728;6.26339826259
вечно;11;526;2.3978952728;6.26530121274
влияние;11;527;2.3978952728;6.26720054854
всему;11;528;2.3978952728;6.26909628371
вся;11;529;2.3978952728;6.27098843186
говорит;11;530;2.3978952728;6.27287700655
дориане;11;531;2.3978952728;6.27476202124
дядя;11;532;2.3978952728;6.27664348934
жизнью;11;533;2.3978952728;6.27852142417
забыл;11;534;2.3978952728;6.28039583896
золотой;11;535;2.3978952728;6.2822667469
искусстве;11;536;2.3978952728;6.28413416107
каких;11;537;2.3978952728;6.28599809451
книга;11;538;2.3978952728;6.28785856016
кровь;11;539;2.3978952728;6.28971557091
лицу;11;540;2.3978952728;6.29156913956
мысль;11;541;2.3978952728;6.29341927885
написал;11;542;2.3978952728;6.29526600144
начал;11;543;2.3978952728;6.29710931993
наш;11;544;2.3978952728;6.29894924686
неожиданно;11;545;2.3978952728;6.30078579466
нечто;11;546;2.3978952728;6.30261897574
ничто;11;547;2.3978952728;6.30444880242
ничуть;11;548;2.3978952728;6.30627528695
новых;11;549;2.3978952728;6.30809844151
окна;11;550;2.3978952728;6.30991827823
ох;11;551;2.3978952728;6.31173480915
папиросу;11;552;2.3978952728;6.31354804628
писал;11;553;2.3978952728;6.31535800152
письмо;11;554;2.3978952728;6.31716468675
полотне;11;555;2.3978952728;6.31896811375
пошел;11;556;2.3978952728;6.32076829425
прошел;11;557;2.3978952728;6.32256523993
работы;11;558;2.3978952728;6.32435896238
радость;11;559;2.3978952728;6.32614947316
роль;11;560;2.3978952728;6.32793678373
роман;11;561;2.3978952728;6.32972090552
рук;11;562;2.3978952728;6.33150184989
самая;11;563;2.3978952728;6.33327962814
своему;11;564;2.3978952728;6.3350542515
сделал;11;565;2.3978952728;6.33682573115
смехом;11;566;2.3978952728;6.3385940782
старый;11;567;2.3978952728;6.34035930373
сущности;11;568;2.3978952728;6.34212141872
тайны;11;569;2.3978952728;6.34388043413
такая;11;570;2.3978952728;6.34563636083
таком;11;571;2.3978952728;6.34738920966
тени;11;572;2.3978952728;6.34913899138
ужас;11;573;2.3978952728;6.35088571671
умерла;11;574;2.3978952728;6.35262939632
формы;11;575;2.3978952728;6.3543700408
цветов;11;576;2.3978952728;6.3561076607
читал;11;577;2.3978952728;6.35784226651
экран;11;578;2.3978952728;6.35957386867
эрскин;11;579;2.3978952728;6.36130247757
ага;10;580;2.30258509299;6.36302810354
агата;10;581;2.30258509299;6.36475075685
библиотеку;10;582;2.30258509299;6.36647044773
боже;10;583;2.30258509299;6.36818718635
брови;10;584;2.30258509299;6.36990098283
бросил;10;585;2.30258509299;6.37161184723
верно;10;586;2.30258509299;6.37331978958
взгляд;10;587;2.30258509299;6.37502481983
взглянуть;10;588;2.30258509299;6.3767269479
видеть;10;589;2.30258509299;6.37842618365
видом;10;590;2.30258509299;6.3801225369
виктор;10;591;2.30258509299;6.38181601741
воздухе;10;592;2.30258509299;6.38350663488
впервые;10;593;2.30258509299;6.385194399
всей;10;594;2.30258509299;6.38687931936
вспомнил;10;595;2.30258509299;6.38856140555
двадцать;10;596;2.30258509299;6.39024066707
десять;10;597;2.30258509299;6.39191711339
должна;10;598;2.30258509299;6.39359075395
дом;10;599;2.30258509299;6.39526159812
другое;10;600;2.30258509299;6.39692965522
думаете;10;601;2.30258509299;6.39859493454
думаю;10;602;2.30258509299;6.40025744531
знает;10;603;2.30258509299;6.40191719673
знаешь;10;604;2.30258509299;6.40357419793
знали;10;605;2.30258509299;6.40522845803
имеет;10;606;2.30258509299;6.40687998607
интерес;10;607;2.30258509299;6.40852879106
конца;10;608;2.30258509299;6.41017488197
красоте;10;609;2.30258509299;6.41181826771
лорду;10;610;2.30258509299;6.41345895717
любил;10;611;2.30258509299;6.41509695917
меньше;10;612;2.30258509299;6.41673228251
миг;10;613;2.30258509299;6.41836493594
многое;10;614;2.30258509299;6.41999492815
мужчины;10;615;2.30258509299;6.42162226781
одном;10;616;2.30258509299;6.42324696353
опыт;10;617;2.30258509299;6.42486902391
открыл;10;618;2.30258509299;6.42648845746
плечами;10;619;2.30258509299;6.42810527268
подойдя;10;620;2.30258509299;6.42971947804
понимаю;10;621;2.30258509299;6.43133108193
портрету;10;622;2.30258509299;6.43294009274
постоянно;10;623;2.30258509299;6.43454651879
принц;10;624;2.30258509299;6.43615036837
притом;10;625;2.30258509299;6.43775164974
пришлось;10;626;2.30258509299;6.4393503711
пять;10;627;2.30258509299;6.44094654063
ради;10;628;2.30258509299;6.44254016647
руке;10;629;2.30258509299;6.4441312567
свиданья;10;630;2.30258509299;6.44571981939
скажите;10;631;2.30258509299;6.44730586254
сказали;10;632;2.30258509299;6.44888939415
скорее;10;633;2.30258509299;6.45047042214
странно;10;634;2.30258509299;6.45204895444
хочется;10;635;2.30258509299;6.45362499889
час;10;636;2.30258509299;6.45519856334
часы;10;637;2.30258509299;6.45676965557
юности;10;638;2.30258509299;6.45833828334
?..;9;639;2.19722457734;6.45990445438
большой;9;640;2.19722457734;6.46146817635
брак;9;641;2.19722457734;6.46302945692
верить;9;642;2.19722457734;6.46458830369
видимо;9;643;2.19722457734;6.46614472424
вокруг;9;644;2.19722457734;6.4676987261
вряд;9;645;2.19722457734;6.4692503168
вскочил;9;646;2.19722457734;6.47079950378
второй;9;647;2.19722457734;6.4723462945
говорили;9;648;2.19722457734;6.47389069635
говоришь;9;649;2.19722457734;6.4754327167
господи;9;650;2.19722457734;6.47697236289
далеко;9;651;2.19722457734;6.47850964221
джордж;9;652;2.19722457734;6.48004456193
другие;9;653;2.19722457734;6.48157712928
еврей;9;654;2.19722457734;6.48310735146
